Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,transmition_oil_temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Indication_of_brake_switch_ON/OFF
396.8,686,91,1,87,0,0.3,1,1
460.8,734,91,1,87,2,0.2,1,1
473.6,765,91,1,87,3,0.1,1,1
473.6,780,90,1,87,4,0,1,1
499.2,806,90,1,86,4,0,1,1
652.8,1088,90,1,86,6,0.3,1,1
396.8,835,90,1,86,6,-0.2,1,1
601.6,1004,90,1,86,5,0.3,1,1
576,1092,90,1,86,6,0.3,1,1
384,890,90,1,86,6,-0.1,1,1
409.6,849,90,1,86,5,-0.2,1,1
435.2,836,90,1,86,5,0.1,1,1
601.6,1042,90,1,86,5,0.5,1,1
652.8,1194,90,1,86,6,0.4,1,1
563.2,1228,90,1,86,7,0.2,1,1
537.6,1240,90,1,86,8,0,1,1
537.6,1206,90,1,86,8,0,1,1
588.8,1241,90,1,86,8,0.1,1,1
588.8,1373,90,1,86,9,0,1,1
601.6,1434,90,1,86,9,0,1,1
640,1517,90,1,86,9,0.1,1,1
652.8,1592,90,1,86,10,0.1,1,1
985.6,1800,89,1,86,11,0.5,1,1
1139.2,1790,88,2,86,13,0.7,1,1
806.4,1541,88,2,86,15,0.3,1,1
550.4,1498,87,2,86,15,0,1,1
422.4,1299,87,2,86,15,-0.3,1,1
358.4,1125,86,2,86,14,-0.3,1,1
358.4,1007,86,2,87,13,-0.3,1,1
345.6,931,85,2,87,12,-0.3,1,1
345.6,881,85,2,87,11,-0.3,1,1
332.8,859,84,2,87,10,-0.2,1,1
473.6,1064,84,2,87,10,0,1,1
499.2,1108,84,2,87,10,0.1,1,1
332.8,930,84,2,87,10,-0.2,1,1
332.8,849,84,2,87,10,-0.3,1,1
358.4,828,84,2,87,9,-0.3,1,1
358.4,827,84,2,87,8,-0.2,1,1
384,826,84,2,87,8,-0.3,1,1
448,903,84,2,87,7,-0.2,1,1
678.4,1432,84,1,87,8,0.1,1,1
524.8,1503,84,1,87,9,-0.1,1,1
524.8,1449,85,1,87,9,-0.1,1,1
550.4,1500,85,1,87,9,0.1,1,1
512,1530,85,1,87,9,0,1,1
576,1605,85,1,87,10,0.1,1,1
601.6,1687,85,1,87,10,0.1,1,1
601.6,1784,85,1,87,11,0.1,1,1
601.6,1433,85,2,87,12,0.4,1,1
473.6,1340,85,2,87,13,0.1,1,1
281.6,1113,85,2,87,13,-0.3,1,1
345.6,1195,85,2,87,12,-0.1,1,1
396.8,1262,86,2,87,12,0,1,1
422.4,1303,85,2,87,13,0,1,1
486.4,1351,85,2,87,13,0.1,1,1
473.6,1379,85,2,87,14,0.1,1,1
422.4,1378,85,2,87,14,0,1,1
409.6,1376,85,2,87,14,0,1,1
448,1394,85,2,87,14,0,1,1
140.8,1307,84,2,87,13,0,1,1
409.6,1179,84,2,87,12,-0.2,1,1
819.2,1346,84,2,87,10,0.7,1,1
806.4,1338,84,2,87,9,0.8,1,1
1036.8,1467,84,1,87,7,1.2,1,1
1574.4,1780,84,1,87,9,2.1,1,1
1536,1927,84,1,87,10,1.9,1,1
1190.4,1750,84,1,87,10,1.1,1,1
1088,1549,84,2,87,9,1.3,1,1
1164.8,1591,84,2,87,9,1.2,1,1
1497.6,1748,84,2,87,9,1.8,1,1
1369.6,1723,84,2,87,10,1.6,1,1
1382.4,1737,84,2,87,11,1.6,1,1
1638.4,1805,84,2,87,11,1.7,1,1
1728,1842,84,2,87,12,1.7,1,1
1638.4,1844,84,2,87,13,1.7,1,1
1177.6,1659,84,2,87,13,1.2,1,1
627.2,1277,84,2,87,11,0.5,1,1
1254.4,1629,84,2,87,10,1.4,1,1
998.4,1563,85,2,87,12,0.9,1,1
588.8,1382,85,2,87,13,0.2,1,1
665.6,1462,85,2,87,14,0.3,1,1
665.6,1520,85,2,87,15,0.2,1,1
601.6,1553,85,2,87,15,0.1,1,1
524.8,1511,85,2,87,15,0,1,1
422.4,1398,85,2,87,15,-0.2,1,1
358.4,1263,86,2,87,14,-0.3,1,1
320,1117,86,2,87,13,-0.3,1,1
307.2,992,86,2,87,12,-0.3,1,1
281.6,920,86,2,87,11,-0.3,1,1
294.4,873,86,2,87,10,-0.3,1,1
294.4,860,86,2,87,9,-0.3,1,1
115.2,1064,86,2,87,9,-0.1,1,1
422.4,1060,86,2,87,9,0.1,1,1
448,1094,86,2,87,10,0.1,1,1
486.4,1153,86,2,87,10,0.1,1,1
576,1254,86,2,87,11,0.2,1,1
742.4,1407,86,2,87,13,0.4,1,1
1011.2,1623,86,2,87,14,0.7,1,1
1305.6,1869,86,2,87,17,0.9,1,1
614.4,1755,86,2,87,19,-0.1,1,1
371.2,1572,86,2,88,18,-0.4,2,2
358.4,1403,85,2,88,16,-0.5,2,2
307.2,1170,85,2,88,15,-0.6,2,2
307.2,1020,85,2,88,13,-0.5,1,1
307.2,961,85,2,88,12,-0.4,1,1
448,1167,85,2,88,12,-0.1,1,1
396.8,1110,84,2,88,11,-0.1,1,1
896,1481,84,2,88,13,0.6,1,1
1036.8,1676,84,2,88,15,0.7,1,1
1088,1846,84,2,88,18,0.6,1,1
1049.6,1969,84,2,88,20,0.4,1,1
896,1806,84,3,88,21,0.3,1,1
819.2,1544,84,3,88,22,0.3,1,1
550.4,1473,84,3,88,23,0,1,1
409.6,1406,84,3,88,23,-0.3,1,1
371.2,1323,84,3,88,22,-0.3,2,2
358.4,1233,84,3,88,21,-0.3,2,2
345.6,1168,84,3,88,20,-0.4,2,2
332.8,1083,84,3,88,17,-0.6,2,2
384,963,84,3,88,13,-0.8,1,1
396.8,868,84,3,88,11,0,1,1
512,1008,84,3,88,9,0.2,1,1
972.8,1473,84,3,88,9,0.8,1,1
179.2,1783,84,3,88,10,1.3,1,1
1484.8,1751,84,3,88,12,1.2,1,1
1164.8,1590,84,3,88,13,0.9,1,1
742.4,1303,84,3,88,13,0.5,1,1
742.4,1344,84,3,88,13,0.5,1,1
396.8,913,84,3,88,12,0,1,1
665.6,1199,84,3,88,11,0.3,1,1
742.4,1291,84,3,88,11,0.4,1,1
921.6,1446,84,3,88,10,0.6,1,1
1075.2,1554,84,3,88,11,0.8,1,1
1062.4,1569,84,3,88,11,0.9,1,1
998.4,1517,85,3,88,11,0.8,1,1
1139.2,1590,85,3,88,12,0.9,1,1
1536,1759,85,3,88,12,1.2,1,1
1561.6,1788,85,3,88,14,1.2,1,1
678.4,1284,85,3,88,13,0.4,1,1
409.6,951,85,3,88,11,0.1,1,1
409.6,879,85,3,88,9,0.1,1,1
524.8,1011,85,3,88,7,0.3,1,1
960,1514,85,1,88,7,1.5,1,1
1344,1817,85,1,88,10,1.8,1,1
1075.2,1835,85,1,88,11,1,1,1
819.2,1422,85,2,88,11,0.8,1,1
806.4,1394,85,2,88,10,0.8,1,1
1049.6,1531,85,2,88,11,1,1,1
1484.8,1777,85,2,88,12,1.5,1,1
1420.8,1807,85,2,88,14,1.4,1,1
972.8,1638,85,2,88,14,0.7,1,1
780.8,1517,85,2,88,14,0.5,1,1
947.2,1589,85,2,88,14,0.8,1,1
576,1358,85,2,88,13,0.3,1,1
38.4,920,85,2,88,9,0.1,1,1
448,1007,85,2,88,7,0.2,1,1
793.6,1434,85,1,88,7,1.1,1,1
640,1406,85,1,88,8,0.6,1,1
934.4,1686,85,1,88,9,0.9,1,1
614.4,1747,85,1,88,10,0.1,1,1
652.8,1391,85,2,88,12,0.2,1,1
678.4,1517,85,2,88,14,0.2,1,1
614.4,1655,85,2,88,16,0,1,1
665.6,1841,85,2,88,18,0,1,1
422.4,1556,85,2,88,20,-0.3,1,1
396.8,1388,85,3,88,22,-0.3,1,1
409.6,1491,85,3,88,24,-0.3,1,1
422.4,1555,85,3,88,26,-0.4,1,1
448,1623,85,3,88,28,-0.7,2,2
409.6,1623,85,3,88,28,-1.2,2,2
371.2,1582,85,3,88,28,-1.1,2,2
371.2,1551,85,3,88,28,-1.6,2,2
345.6,1447,85,3,88,25,-2,2,2
320,1318,85,3,88,23,-2,2,2
320,1193,84,3,88,20,-2.1,2,2
320,1065,84,3,88,17,-2.1,2,2
358.4,941,84,3,88,13,-2.1,2,2
371.2,843,84,3,88,9,-2.5,2,2
371.2,801,84,1,88,4,-2.9,2,2
358.4,760,84,1,88,0,-1.6,2,2
320,681,84,1,88,0,-1.1,2,2
320,671,84,1,88,0,-1.1,2,2
332.8,672,84,1,88,0,-1.1,2,2
345.6,673,84,1,88,0,-1.1,2,2
332.8,673,84,1,88,0,-1.1,2,2
345.6,670,84,1,88,0,-1.1,2,2
332.8,667,84,1,88,0,-1.1,2,2
76.8,663,85,1,88,0,-1.1,2,2
332.8,661,85,1,88,0,-1.1,2,2
332.8,664,85,1,88,0,-1.1,2,2
332.8,661,85,1,88,0,-1.1,2,2
332.8,667,85,1,88,0,-1.1,2,2
345.6,667,85,1,88,0,-1.1,2,2
332.8,665,85,1,88,0,-1.1,2,2
345.6,664,86,1,88,0,-1.1,2,2
332.8,665,86,1,88,0,-1.1,2,2
332.8,667,86,1,88,0,-1.1,2,2
332.8,666,86,1,88,0,-1.1,2,2
345.6,666,86,1,88,0,-1.1,2,2
345.6,664,86,1,88,0,-1.1,2,2
345.6,669,87,1,88,0,-1.1,2,2
345.6,668,87,1,88,0,-1.1,2,2
358.4,667,87,1,88,0,-1.1,2,2
345.6,668,87,1,88,0,-1.1,2,2
345.6,672,87,1,88,0,-1.1,2,2
345.6,672,87,1,88,0,-1.1,2,2
345.6,669,87,1,88,0,-1.1,2,2
345.6,670,87,1,88,0,-1.1,2,2
358.4,668,87,1,88,0,-1.1,2,2
358.4,671,87,1,88,0,-1.1,2,2
345.6,672,87,1,88,0,-1.1,2,2
345.6,670,87,1,88,0,-1.1,2,2
345.6,670,87,1,88,0,-1.1,2,2
358.4,669,87,1,88,0,-1.1,2,2
345.6,668,87,1,88,0,-1.1,2,2
345.6,667,87,1,88,0,-1.1,2,2
332.8,670,87,1,88,0,-1.1,2,2
345.6,667,87,1,88,0,-1.1,2,2
38.4,706,87,1,88,0,0.1,1,1
371.2,750,87,1,88,4,-0.1,1,1
332.8,804,87,1,88,7,-0.2,1,1
601.6,1355,87,1,88,11,-0.1,1,1
908.8,1632,87,2,88,15,0.3,1,1
486.4,1682,87,2,88,19,-0.4,1,1
345.6,1392,87,3,88,21,-0.4,1,1
409.6,1359,87,3,88,24,-0.4,1,1
409.6,1473,87,3,88,26,-0.4,1,1
409.6,1540,87,3,88,28,-0.4,1,1
409.6,1546,86,3,88,28,-0.4,1,1
396.8,1522,86,3,88,27,-0.4,1,1
384,1477,85,3,88,27,-0.4,1,1
358.4,1410,85,3,88,26,-0.3,1,1
358.4,1366,84,3,88,25,-0.3,1,1
384,1374,84,3,88,24,-0.3,1,1
998.4,1701,84,3,88,24,0.3,1,1
1689.6,1860,83,3,88,26,0.9,1,1
1292.8,1824,83,3,88,28,0.6,1,1
1075.2,1906,83,3,88,30,0.4,1,1
1177.6,1994,83,3,88,31,0.4,1,1
793.6,1836,83,4,88,32,0.1,1,1
524.8,1557,83,4,88,32,0,1,1
691.2,1517,83,4,88,31,0.1,1,1
716.8,1508,83,4,88,31,0.1,1,1
729.6,1507,83,4,88,31,0.1,1,1
537.6,1458,83,4,88,31,-0.1,1,1
294.4,1409,83,4,88,29,-0.3,1,1
294.4,1333,83,4,88,28,-0.3,1,1
268.8,1099,83,4,88,26,-0.3,1,1
268.8,967,83,4,88,25,-0.2,1,1
256,922,84,4,88,24,-0.2,1,1
268.8,929,84,3,88,23,-0.3,1,1
384,1233,84,3,88,22,-0.3,1,1
76.8,1203,84,3,88,22,-0.3,1,1
332.8,1209,84,3,88,22,-0.6,2,2
320,1177,84,3,88,20,-1.4,2,2
332.8,1100,84,3,88,18,-1.3,2,2
320,1017,84,3,88,16,-1.3,2,2
345.6,961,85,3,88,15,-0.8,2,2
332.8,936,85,3,88,15,-0.7,2,2
332.8,934,85,3,88,15,-0.4,1,1
588.8,1227,85,3,88,17,0,1,1
1331.2,1753,85,3,88,20,0.7,1,1
652.8,1609,85,3,88,24,0.1,1,1
614.4,1702,85,3,88,26,0,1,1
473.6,1666,85,3,88,27,-0.3,1,1
409.6,1634,85,3,88,28,-0.4,1,1
384,1640,85,3,88,29,-0.4,1,1
384,1566,85,3,88,30,-0.4,1,1
524.8,1461,85,4,88,30,-0.2,1,1
460.8,1430,85,4,88,30,-0.3,1,1
320,1170,84,4,88,29,-0.3,1,1
268.8,965,84,4,88,28,-0.3,1,1
563.2,1442,84,4,88,28,0,1,1
358.4,1306,84,4,88,28,-0.2,1,1
1139.2,1702,84,4,88,29,0.3,1,1
1792,1986,84,4,88,31,0.7,1,1
1932.8,2049,83,4,88,34,0.7,1,1
947.2,1828,83,4,88,36,0.2,1,1
345.6,1635,83,4,88,36,-0.4,1,1
102.4,1668,83,4,88,35,-0.5,1,1
691.2,1678,83,4,88,35,0,1,1
896,1711,83,4,88,35,0.1,1,1
716.8,1778,83,4,88,36,0,1,1
1049.6,1867,83,4,88,37,0.2,1,1
294.4,1919,84,4,88,39,0.4,1,1
1280,1957,84,4,88,41,0.3,1,1
499.2,1943,84,4,88,41,-0.2,1,1
320,1858,84,4,88,40,-0.5,1,1
563.2,1897,84,4,88,39,-0.2,1,1
588.8,1887,84,4,88,39,-0.1,1,1
588.8,1878,84,4,88,39,-0.1,1,1
448,1846,84,4,88,39,-0.3,1,1
563.2,1856,84,4,88,38,-0.1,1,1
563.2,1857,84,4,88,39,-0.1,1,1
550.4,1855,84,4,88,38,-0.1,1,1
524.8,1842,84,4,88,38,-0.2,1,1
307.2,1762,83,4,88,38,-0.5,1,1
0,1738,83,4,88,36,-0.5,1,1
0,1664,83,4,88,35,-0.5,1,1
0,1596,83,4,88,33,-0.5,1,1
0,1518,83,4,88,32,-0.6,2,2
0,1363,83,4,88,29,-1.3,2,2
243.2,1003,83,4,88,25,-1.2,2,2
384,977,83,4,88,21,-1.2,2,2
435.2,1093,83,3,88,18,-1.2,2,2
435.2,998,83,3,88,15,-1.1,2,2
448,897,83,3,88,12,-1,2,2
448,849,83,3,88,8,-1.2,2,2
435.2,820,83,1,88,4,-1.6,2,2
409.6,787,83,1,88,0,-0.8,2,2
358.4,707,83,1,88,0,-0.2,2,2
345.6,673,83,1,88,0,-0.1,2,2
332.8,673,83,1,88,0,0.2,2,2
332.8,671,83,1,88,0,0.1,2,2
371.2,727,83,1,88,2,0.1,2,2
64,762,84,1,88,4,-0.1,2,2
332.8,762,84,1,88,4,-0.2,2,2
345.6,757,84,1,88,3,-0.7,2,2
396.8,759,84,1,88,0,-0.6,2,2
345.6,687,84,1,88,0,-0.4,2,2
345.6,672,84,1,88,0,-0.1,2,2
332.8,671,84,1,88,0,-0.1,2,2
332.8,669,85,1,88,0,-0.1,2,2
332.8,669,85,1,88,0,-0.1,2,2
332.8,670,85,1,88,0,-0.1,2,2
332.8,668,85,1,88,0,-0.1,2,2
320,669,86,1,88,0,-0.1,2,2
345.6,670,86,1,88,0,-0.1,2,2
320,669,86,1,88,0,-0.1,2,2
320,667,86,1,88,0,-0.1,2,2
345.6,671,86,1,88,0,-0.1,2,2
332.8,668,86,1,88,0,-0.1,2,2
320,668,87,1,88,0,-0.1,2,2
345.6,665,87,1,88,0,0.2,2,2
332.8,671,87,1,88,0,-0.2,2,2
332.8,671,87,1,88,0,0.1,2,2
332.8,692,87,1,88,2,0.1,1,1
614.4,1095,87,1,88,4,0.8,1,1
780.8,1407,87,1,88,7,0.9,1,1
1126.4,1855,87,1,88,11,1,1,1
883.2,1730,87,2,88,13,0.5,1,1
832,1606,87,2,88,15,0.4,1,1
691.2,1666,87,2,88,16,0.2,1,1
985.6,1795,87,2,88,18,0.5,1,1
1216,1994,86,2,88,20,0.6,1,1
883.2,1778,86,3,88,21,0.3,1,1
1036.8,1601,85,3,88,23,0.5,1,1
115.2,1525,84,3,88,24,-0.2,1,1
422.4,1489,84,3,88,24,-0.2,1,1
396.8,1428,84,3,88,23,-0.2,1,1
384,1356,83,3,88,23,-0.4,2,2
358.4,1247,83,3,88,20,-1.3,2,2
396.8,1103,83,3,88,17,-0.4,1,1
371.2,1036,83,3,88,16,-0.2,1,1
716.8,1332,83,3,88,17,0.2,1,1
716.8,1381,83,3,88,18,0.2,1,1
1382.4,1775,83,3,88,20,0.9,1,1
1792,1786,83,3,88,23,1,1,1
1702.4,1758,83,3,88,26,0.8,1,1
755.2,1762,83,3,88,27,0.1,1,1
755.2,1787,83,3,88,28,0.1,1,1
960,1848,83,3,88,29,0.3,1,1
1651.2,1980,84,3,88,31,0.8,1,1
1664,2141,84,3,88,34,0.7,1,1
1561.6,2154,84,3,88,36,0.5,1,1
1382.4,1852,84,4,88,38,0.5,1,1
1292.8,1901,84,4,88,39,0.4,1,1
1241.6,1968,84,4,88,41,0.3,1,1
1216,2024,84,4,88,42,0.3,1,1
537.6,2009,84,4,88,42,-0.2,1,1
371.2,1967,84,4,88,41,-0.3,1,1
396.8,1889,84,4,88,40,-0.3,1,1
358.4,1883,84,4,88,39,-0.3,1,1
524.8,1863,84,4,88,39,-0.1,1,1
652.8,1843,84,4,88,38,0,1,1
627.2,1834,84,4,88,38,0,1,1
358.4,1706,84,4,88,37,-0.4,1,1
0,1713,84,4,88,36,-0.5,1,1
89.6,1645,84,4,88,34,-0.4,1,1
102.4,1623,84,4,88,33,0.1,1,1
1088,1643,84,4,88,34,0.3,1,1
1331.2,1709,84,4,88,35,0.4,1,1
1126.4,1773,84,4,88,37,0.3,1,1
768,1798,84,4,88,37,0,1,1
704,1802,84,4,88,37,0,1,1
627.2,1803,84,4,88,37,-0.1,1,1
332.8,1704,84,4,88,37,-0.4,1,1
0,1683,84,4,88,35,-0.5,1,1
499.2,1663,84,4,88,34,-0.1,1,1
921.6,1691,84,4,88,35,0.1,1,1
627.2,1682,84,4,88,35,0,1,1
396.8,1582,84,4,88,34,-0.3,1,1
51.2,1579,84,4,88,33,-0.5,1,1
0,1497,84,4,88,31,-0.5,1,1
0,1419,84,4,88,30,-0.5,1,1
281.6,1397,84,4,88,29,-0.2,1,1
588.8,1449,84,4,88,28,0,1,1
704,1506,84,4,88,28,0.1,1,1
1241.6,1720,84,4,88,29,0.4,1,1
1344,1802,84,4,88,31,0.5,1,1
844.8,1626,84,4,88,32,0.2,1,1
588.8,1567,84,4,88,32,0,1,1
588.8,1567,84,4,88,32,0,1,1
908.8,1611,84,4,88,33,0.2,1,1
1036.8,1646,84,4,88,34,0.3,1,1
1062.4,1700,84,4,88,35,0.3,1,1
588.8,1697,84,4,88,35,-0.1,1,1
486.4,1688,84,4,88,35,-0.1,1,1
742.4,1685,84,4,88,35,0.1,1,1
1075.2,1721,84,4,88,36,0.3,1,1
102.4,1829,84,4,88,37,0.3,1,1
1408,1871,84,4,88,39,0.5,1,1
1574.4,1957,84,4,88,41,0.5,1,1
1510.4,2039,84,4,88,42,0.5,1,1
1344,2100,84,4,88,44,0.3,1,1
588.8,1810,84,5,88,44,-0.1,1,1
537.6,1522,84,5,88,43,-0.1,1,1
588.8,1492,84,5,88,43,0,1,1
652.8,1491,84,5,88,43,0,1,1
665.6,1486,84,5,88,43,0,1,1
665.6,1484,84,5,88,43,0,1,1
665.6,1479,84,5,88,43,0,1,1
793.6,1498,84,5,88,43,0.1,1,1
1152,1505,84,5,88,43,0.3,1,1
1100.8,1515,84,5,88,44,0.2,1,1
832,1528,84,5,88,44,0.1,1,1
704,1529,84,5,88,44,0,1,1
665.6,1521,84,5,88,44,0,1,1
358.4,1451,84,5,88,43,-0.3,1,1
0,1423,84,5,88,42,-0.4,1,1
0,1370,84,5,88,40,-0.4,1,1
0,1311,84,5,88,39,-0.4,1,1
128,1108,84,5,88,37,-0.3,1,1
320,1056,84,5,88,36,-0.2,1,1
294.4,1019,84,5,88,35,-0.2,1,1
384,1185,84,5,88,33,-0.3,1,1
576,1612,84,4,88,32,0,1,1
947.2,1700,84,4,88,32,0.2,1,1
1510.4,1941,84,4,88,33,0.6,1,1
1344,1870,84,4,88,34,0.5,1,1
1164.8,1753,84,4,88,35,0.4,1,1
179.2,1729,84,4,88,35,0.4,1,1
1152,1751,84,4,88,36,0.4,1,1
1408,1810,84,4,88,37,0.5,1,1
1728,1886,84,4,88,39,0.6,1,1
1817.6,1980,84,4,88,41,0.6,1,1
1753.6,2070,84,4,88,43,0.5,1,1
1676.8,2150,84,4,88,45,0.5,1,1
1664,2226,84,4,88,46,0.4,1,1
1395.2,2250,84,4,88,47,0.3,1,1
473.6,1679,84,5,88,47,-0.2,1,1
192,1606,84,5,88,46,-0.4,1,1
0,1559,84,5,88,45,-0.4,2,2
0,1449,84,5,88,42,-1.4,2,2
89.6,1147,84,5,88,37,-1.6,2,2
358.4,966,84,5,88,30,-2.2,2,2
345.6,948,84,4,88,23,-2.2,2,2
371.2,955,84,3,88,17,-1.2,2,2
409.6,993,84,3,88,15,-0.4,1,1
371.2,952,84,3,88,14,-0.1,1,1
550.4,1120,84,3,88,14,0.1,1,1
537.6,1165,84,3,88,15,0.2,1,1
332.8,984,84,3,88,15,-0.1,1,1
332.8,921,84,3,88,13,-0.9,2,2
396.8,855,84,3,88,9,-1.7,2,2
396.8,816,84,1,88,2,-1.8,2,2
371.2,747,84,1,88,0,0,2,2
320,674,84,1,88,0,0,2,2
307.2,667,84,1,88,0,0,2,2
307.2,669,84,1,88,0,0,2,2
320,669,84,1,88,0,0,2,2
307.2,666,84,1,88,0,0,2,2
12.8,674,85,1,88,0,0,2,2
320,666,85,1,88,0,0,2,2
332.8,668,85,1,88,0,0,2,2
307.2,669,85,1,88,0,0,2,2
320,667,85,1,88,0,0,2,2
320,666,86,1,88,0,0,2,2
320,670,86,1,88,0,0,2,2
307.2,668,86,1,88,0,0,2,2
332.8,667,86,1,88,0,0,2,2
320,669,86,1,88,0,0,2,2
307.2,668,86,1,88,0,0,2,2
332.8,668,87,1,88,0,0,2,2
320,667,87,1,88,0,0,2,2
307.2,670,87,1,88,0,0,2,2
320,667,87,1,88,0,0,2,2
332.8,668,87,1,88,0,0,2,2
320,666,87,1,88,0,0,2,2
320,670,87,1,88,0,0,2,2
320,669,87,1,88,0,0,2,2
320,670,87,1,88,0,0,2,2
320,665,87,1,88,0,0,2,2
320,669,87,1,88,0,0,2,2
332.8,668,87,1,88,0,0,2,2
320,668,87,1,88,0,0,2,2
320,665,87,1,88,0,0,2,2
332.8,671,87,1,88,0,0,2,2
320,665,87,1,88,0,0,2,2
320,668,87,1,88,0,0,2,2
320,669,87,1,88,0,0,2,2
320,667,87,1,88,0,0,2,2
332.8,667,87,1,88,0,0,2,2
38.4,671,87,1,88,0,0,2,2
320,668,87,1,88,0,0,2,2
332.8,669,87,1,88,0,0,2,2
332.8,667,87,1,88,0,0,2,2
332.8,670,87,1,88,0,0,2,2
332.8,669,87,1,88,0,0,2,2
332.8,667,87,1,88,0,0,2,2
345.6,668,87,1,88,0,0,2,2
332.8,666,87,1,88,0,0,2,2
332.8,668,87,1,88,0,0,2,2
345.6,685,87,1,88,0,0.3,1,1
384,768,87,1,88,0,0.4,1,1
576,1082,87,1,88,3,0.8,1,1
422.4,926,87,1,88,5,0.2,1,1
742.4,1316,87,1,88,7,0.8,1,1
1280,1799,87,1,88,10,1.3,1,1
1651.2,2218,87,1,88,14,1.2,1,1
1715.2,2026,86,2,88,18,1.2,1,1
1894.4,2263,86,2,88,22,1.1,1,1
1651.2,2299,86,2,88,25,0.7,1,1
1267.2,1886,85,3,88,27,0.5,1,1
755.2,1822,85,3,88,28,0.1,2,2
448,1625,84,3,88,25,-1.5,2,2
435.2,1301,84,3,88,19,-2.1,2,2
512,1064,84,3,88,12,-2.1,2,2
448,909,84,3,88,9,-0.2,1,1
409.6,903,84,3,88,8,-0.1,1,1
345.6,876,84,1,88,7,-0.1,1,1
499.2,1146,84,1,88,7,0.2,1,1
704,1512,84,1,88,9,0.6,1,1
409.6,1382,84,1,88,9,-0.1,1,1
934.4,1648,84,1,88,10,0.7,1,1
1446.4,2236,84,1,88,14,1.1,1,1
320,2046,84,2,88,19,0.6,1,1
1177.6,2135,84,2,88,21,0.6,1,1
1113.6,1924,84,3,88,23,0.5,1,1
1241.6,1725,84,3,88,25,0.6,1,1
793.6,1692,84,3,88,26,0.2,1,1
422.4,1596,84,3,88,26,-0.3,2,2
396.8,1449,84,3,88,23,-1.4,2,2
371.2,1202,84,3,88,18,-1.4,2,2
396.8,1014,84,3,88,14,-1.1,2,2
409.6,899,84,3,88,11,-0.7,1,1
396.8,871,84,3,88,10,0,1,1
652.8,1223,84,3,88,11,0.4,1,1
1292.8,1673,85,3,88,13,1,1,1
1958.4,1947,85,3,88,17,1.3,1,1
2060.8,1943,85,3,88,21,1.3,1,1
1369.6,1703,85,3,88,24,0.7,1,1
550.4,1637,85,3,88,25,0,1,1
409.6,1535,85,3,88,25,-0.2,1,1
371.2,1442,85,3,88,24,-0.2,1,1
358.4,1349,85,3,88,23,-0.3,1,1
332.8,1265,85,3,88,22,-0.4,2,2
332.8,1161,85,3,88,19,-1.2,2,2
345.6,1041,85,3,88,16,-0.9,2,2
371.2,918,85,3,88,12,-0.9,2,2
384,842,85,3,88,9,-1,2,2
358.4,818,85,1,88,5,-1.2,2,2
371.2,776,85,1,88,1,-0.9,2,2
345.6,719,85,1,88,0,-0.2,2,2
307.2,666,85,1,88,0,0,2,2
320,664,85,1,88,0,0,2,2
320,667,85,1,88,0,0,2,2
320,667,85,1,88,0,0,2,2
25.6,673,85,1,88,0,0,2,2
332.8,667,85,1,88,0,0,2,2
332.8,668,85,1,88,0,0,2,2
320,668,85,1,88,0,0,2,2
332.8,667,85,1,88,0,0,2,2
332.8,664,85,1,88,0,0,2,2
332.8,681,86,1,88,0,0.2,1,1
563.2,989,86,1,88,0,0.9,1,1
665.6,1246,86,1,88,5,1,1,1
627.2,1324,86,1,88,7,0.5,1,1
576,1443,86,1,88,8,0.3,1,1
640,1579,86,1,88,9,0.3,1,1
908.8,1805,86,1,88,11,0.5,1,1
1280,1913,86,2,88,13,1,1,1
1574.4,1960,86,2,88,17,1.2,1,1
1612.8,2083,86,2,88,21,1.1,1,1
1587.2,2324,86,2,88,24,0.9,1,1
1664,2231,86,2,88,26,0.7,1,1
1676.8,1929,85,3,88,29,0.8,1,1
1651.2,2022,85,3,89,31,0.8,1,1
1164.8,2016,85,3,89,33,0.3,1,1
1344,1715,84,4,89,34,0.5,1,1
1369.6,1701,84,4,89,35,0.5,1,1
1241.6,1745,84,4,89,36,0.4,1,1
1318.4,1780,84,4,89,37,0.5,1,1
1318.4,1827,84,4,89,38,0.5,1,1
1254.4,1880,84,4,89,39,0.4,1,1
1177.6,1937,84,4,89,40,0.3,1,1
947.2,1975,84,4,89,41,0.1,1,1
384,1905,84,4,89,41,-0.4,1,1
0,1860,84,4,89,39,-0.5,1,1
0,1776,84,4,89,38,-0.6,2,2
0,1631,84,4,89,34,-1,1,1
0,1526,84,4,89,32,-0.5,1,1
115.2,1462,84,4,89,30,-0.4,1,1
755.2,1473,84,4,89,30,0,1,1
985.6,1475,84,4,89,30,0.2,1,1
1331.2,1559,84,4,89,32,0.5,1,1
384,1758,84,4,89,36,0.5,1,1
1459.2,1816,84,4,89,38,0.5,1,1
1395.2,1894,84,4,89,39,0.4,1,1
1369.6,1956,85,4,89,41,0.4,1,1
1408,2006,85,4,89,42,0.4,1,1
1331.2,2033,85,4,89,42,0.3,1,1
1305.6,2039,85,4,89,42,0.3,1,1
1292.8,2046,85,4,89,42,0.3,1,1
1254.4,2029,85,4,89,42,0.3,1,1
1241.6,1996,85,4,89,41,0.3,1,1
1254.4,1962,85,4,89,41,0.4,1,1
1369.6,1947,85,4,89,40,0.5,1,1
